t,x_raw,a,b,y,x_hat,omega,F,S,C,tau_R,U,IC,kappa,d_kappa_d_omega,d_kappa_d_C,d_kappa_d_tauR,regime,near_wall,OOR,tags
idx:778,0.0012303215065981,0.3600580727865211,0.5542978409658479,-0.6473554915073746,0.0,0.052057167155735606,0.9479428328442644,0.053461070903143386,0.0,1,0.0,0.8518172812256147,-0.16038323380774888,-3.1647477943868743,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:779,0.0127061830332098,0.3600580727865211,0.5542978409658479,-0.6266520705692461,0.0,0.02070342093812849,0.9792965790618715,0.020920731298448264,0.0,1,0.0,0.9391667675502166,-0.06276221431816688,-3.0634233325520563,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:780,0.0226606038217135,0.3600580727865211,0.5542978409658479,-0.6086934568911586,0.0,0.017958613678087487,0.9820413863219125,0.0181218164022091,0.0,1,0.0,0.94708591216059,-0.05436546957236763,-3.054861059421477,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:781,0.0190650894132294,0.3600580727865211,0.5542978409658479,-0.615180067775695,0.0,0.006486610884536392,0.9935133891154636,0.006507730301680699,0.0,1,0.0,0.9806661326479587,-0.019523211035621303,-3.019586875023025,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:782,0.0347051797490068,0.3600580727865211,0.5542978409658479,-0.5869640272648299,0.0,0.028216040510865126,0.9717839594891349,0.028621752835693248,0.0,1,0.0,0.9177178586794387,-0.08586527908778563,-3.087105894693594,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:783,0.0409855484675966,0.3600580727865211,0.5542978409658479,-0.5756337130286308,0.0,0.011330314236199124,0.9886696857638009,0.011394981136630332,0.0,1,0.0,0.9663927405874984,-0.03418496363909425,-3.034380474167885,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:784,0.0760560788235451,0.3600580727865211,0.5542978409658479,-0.5123635218714018,0.0,0.06327019115722898,0.936729808842771,0.06536038534316442,0.0,1,0.0,0.821945508586707,-0.19608117738036707,-3.2026310692819795,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:785,0.0782988789538006,0.3600580727865211,0.5542978409658479,-0.5083173214995087,0.0,0.004046200371893072,0.9959537996281069,0.004054398348327576,0.0,1,0.0,0.987910457772579,-0.01216321512623539,-3.0121879057819525,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:786,0.0186041346418157,0.3600580727865211,0.5542978409658479,-0.6160116690148599,0.0,0.10769434751535123,0.8923056524846488,0.1139465341534918,0.0,1,0.0,0.7104621360274147,-0.34183962487431985,-3.3620766386913012,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:787,0.0417069982834708,0.3600580727865211,0.5542978409658479,-0.5743321567847581,0.0,0.0416795122301018,0.9583204877698982,0.04257300813990193,0.0,1,0.0,0.8801006128251265,-0.1277190452895507,-3.1304767328352465,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:788,0.0074920873505769,0.3600580727865211,0.5542978409658479,-0.6360587384241082,0.0,0.061726581639350075,0.9382734183606499,0.06371387100361911,0.0,1,0.0,0.8260155877042195,-0.1911416343266056,-3.1973622300646545,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:789,0.0499986775936634,0.3600580727865211,0.5542978409658479,-0.5593732688054281,0.0,0.07668546961868006,0.9233145303813199,0.07978532205362714,0.0,1,0.0,0.787134622151296,-0.2393559878219724,-3.249163627835812,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:790,0.0076839851032179,0.3600580727865211,0.5542978409658479,-0.6357125387125838,0.0,0.07633926990715567,0.9236607300928443,0.07941043916348905,0.0,1,0.0,0.7880203700481666,-0.23823133914343933,-3.2479458002613097,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:791,0.0107094686835773,0.3600580727865211,0.5542978409658479,-0.6302543114622529,0.0,0.00545822725033096,0.994541772749669,0.0054731677449557205,0.0,1,0.0,0.9837145422614475,-0.016419523344630673,-3.0164645388889277,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:792,0.046254233306141,0.3600580727865211,0.5542978409658479,-0.5661285617378303,0.0,0.06412574972442253,0.9358742502755775,0.06627414884102713,0.0,1,0.0,0.8196954026677996,-0.19882246789347371,-3.205558854118795,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:793,0.0228099320045239,0.3600580727865211,0.5542978409658479,-0.6084240562697341,0.0,0.04229549453190373,0.9577045054680963,0.04321598755694273,0.0,1,0.0,0.8784045893645541,-0.12964798355409632,-3.1324902121975198,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:794,0.0017497888400972,0.3600580727865211,0.5542978409658479,-0.6464183286770198,0.0,0.0379942724072857,0.9620057275927143,0.03873486410062573,0.0,1,0.0,0.8902930390481624,-0.11620461309177407,-3.118484540741827,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:795,0.0257975302312446,0.3600580727865211,0.5542978409658479,-0.6030341773888875,0.0,0.04338415128813222,0.9566158487118678,0.044353369667348874,0.0,1,0.0,0.875412452055016,-0.13306012990908064,-3.136055077473414,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:796,0.0365834310423434,0.3600580727865211,0.5542978409658479,-0.58357550370489,0.0,0.019458673683997563,0.9805413263160024,0.01965047582947866,0.0,1,0.0,0.9427525406753967,-0.05895144788533249,-3.0595344727292932,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:797,0.0384953620808738,0.3600580727865211,0.5542978409658479,-0.5801262190473873,0.0,0.003449284657502716,0.9965507153424973,0.003455237120063068,0.0,1,0.0,0.9896878076144835,-0.01036573142941361,-3.010383660135483,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:798,0.034612322363513,0.3600580727865211,0.5542978409658479,-0.5871315498107088,0.0,0.007005330763321549,0.9929946692366785,0.0070299732225400854,0.0,1,0.0,0.9791308977635111,-0.021089939808715177,-3.0211642447522484,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:799,0.0047352238539277,0.3600580727865211,0.5542978409658479,-0.6410323524144593,0.0,0.05390080260375052,0.9460991973962495,0.05540784503104774,0.0,1,0.0,0.8468568928894694,-0.1662235562325755,-3.170914844536853,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:800,0.0867560688490829,0.3600580727865211,0.5542978409658479,-0.49305983848181223,0.0,0.1479725139326471,0.8520274860673529,0.16013648029404112,0.0,1,0.0,0.6185300739292533,-0.4804094643555443,-3.5210131566386953,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:801,0.0085667272447939,0.3600580727865211,0.5542978409658479,-0.634119997525633,0.0,0.14106015904382074,0.8589398409561793,0.1520563816193046,0.0,1,0.0,0.6337066250577662,-0.4561691681424316,-3.4926776536710493,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:802,0.0020848961712286,0.3600580727865211,0.5542978409658479,-0.6458137668217048,0.0,0.011693769296071799,0.9883062307039282,0.011762669035368057,0.0,1,0.0,0.9653273355447267,-0.03528802734274683,-3.0354963842966804,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:803,0.007193922737781,0.3600580727865211,0.5542978409658479,-0.6365966525034349,0.0,0.009217114318269881,0.9907828856817301,0.009259844655092272,0.0,1,0.0,0.9726027494090093,-0.027779554151333843,-3.0279085693337713,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:804,0.0292300392631544,0.3600580727865211,0.5542978409658479,-0.5968416419355133,0.0,0.039755010567921634,0.9602449894320784,0.04056681933846292,0.0,1,0.0,0.8854135288743058,-0.12170047884340683,-3.1242027009776026,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:805,0.0432906496468837,0.3600580727865211,0.5542978409658479,-0.571475116315949,0.0,0.025366525619564206,0.9746334743804358,0.025693792113428187,0.0,1,0.0,0.9258144921460822,-0.07708139686081916,-3.078080189729528,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:806,0.057759827038322,0.3600580727865211,0.5542978409658479,-0.5453715013961685,0.0,0.026103614919780527,0.9738963850802195,0.026450351551539967,0.0,1,0.0,0.9237155738914591,-0.07935107519068532,-3.0804098215056057,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:807,0.0240528868267356,0.3600580727865211,0.5542978409658479,-0.6061816610620495,0.0,0.06081015966588099,0.939189840334119,0.06273763668079611,0.0,1,0.0,0.8284382879781924,-0.18821293133733763,-3.194242378391933,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:808,0.0062328473457773,0.3600580727865211,0.5542978409658479,-0.63833051347307,0.0,0.0321488524110205,0.9678511475889795,0.03267696634957671,0.0,1,0.0,0.9066208708633531,-0.09803091971306475,-3.0996501860219796,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:809,0.0160641203538562,0.3600580727865211,0.5542978409658479,-0.6205940687650261,0.0,0.01773644470804392,0.9822635552919561,0.017895610211894956,0.0,1,0.0,0.9477288403800653,-0.0536868509968189,-3.054170109086164,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:810,0.0083213492563554,0.3600580727865211,0.5542978409658479,-0.6345626800877929,0.0,0.013968611322766833,0.9860313886772332,0.01406708038629044,0.0,1,0.0,0.958676816476331,-0.04220126144220111,-3.0424994825781604,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:811,0.0172575538897651,0.3600580727865211,0.5542978409658479,-0.6184410141295806,0.0,0.016121665958212295,0.9838783340417877,0.016253023677083672,0.0,1,0.0,0.9524105459935517,-0.04875909135896751,-3.0491574883147,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:812,0.0011339923600863,0.3600580727865211,0.5542978409658479,-0.6475292774025964,0.0,0.029088263273015724,0.9709117367269843,0.02951970387710156,0.0,1,0.0,0.9152489884216791,-0.08855913223049935,-3.089879209629874,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:813,0.0147651226407846,0.3600580727865211,0.5542978409658479,-0.6229375700689607,0.0,0.024591707333635693,0.9754082926663643,0.024899123679295195,0.0,1,0.0,0.9280242718361514,-0.07469739154211957,-3.0756351081915336,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:814,0.0323391363989137,0.3600580727865211,0.5542978409658479,-0.5912325687875072,0.0,0.03170500128145348,0.9682949987185465,0.03221847706290394,0.0,1,0.0,0.9078687567577706,-0.09665545184357424,-3.0982293553521814,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:815,0.0222154463227204,0.3600580727865211,0.5542978409658479,-0.6094965585200904,0.0,0.018263989732583252,0.9817360102674167,0.018432825230783607,0.0,1,0.0,0.9462026680234532,-0.05529849606442599,-3.055811295945791,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:816,0.0278708282941638,0.3600580727865211,0.5542978409658479,-0.5992937730255825,0.0,0.010202785494507927,0.9897972145054921,0.010255180564572886,0.0,1,0.0,0.9697028817313563,-0.030765561899877798,-3.0309238558462868,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:817,0.0126440414523788,0.3600580727865211,0.5542978409658479,-0.626764179215967,0.0,0.027470406190384544,0.9725295938096155,0.027854763017514283,0.0,1,0.0,0.9198319307295073,-0.0835643096174696,-3.084739023687506,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:818,0.0564445405020732,0.3600580727865211,0.5542978409658479,-0.5477443891093101,0.0,0.07901979010665694,0.9209802098933431,0.0823167197290738,0.0,1,0.0,0.7811796102245797,-0.2469501809032146,-3.2573989722181502,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:819,0.0521801417588171,0.3600580727865211,0.5542978409658479,-0.5554377236816143,0.0,0.007693334572304145,0.9923066654276959,0.007723070857222447,0.0,1,0.0,0.9770971129718907,-0.023169232726726895,-3.0232589323860073,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:820,0.030086871136739,0.3600580727865211,0.5542978409658479,-0.5952958450547395,0.0,0.03985812137312528,0.9601418786268747,0.04067420478870097,0.0,1,0.0,0.8851283332222525,-0.12202263519635766,-3.1245382129078383,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:821,0.0369160074625543,0.3600580727865211,0.5542978409658479,-0.5829755078260834,0.0,0.012320337228656109,0.9876796627713439,0.012396851647006367,0.0,1,0.0,0.9634925000846979,-0.037190575190499627,-3.0374220538828287,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:822,0.0489037757513285,0.3600580727865211,0.5542978409658479,-0.5613485639652055,0.0,0.021626943860877934,0.9783730561391221,0.02186422346404849,0.0,1,0.0,0.9365122366359437,-0.06559269083424546,-3.0663150124100653,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:823,0.0277636810116577,0.3600580727865211,0.5542978409658479,-0.5994870757494744,0.0,0.03813851178426886,0.9618614882157311,0.038884811430221794,0.0,1,0.0,0.8898926379194697,-0.11665445508367993,-3.1189521842344083,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:824,0.0081798342248532,0.3600580727865211,0.5542978409658479,-0.6348179851260656,0.0,0.035330909376591224,0.9646690906234088,0.03597013735549525,0.0,1,0.0,0.8977079980224212,-0.10791043279898369,-3.1098746904940784,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:825,0.0195412296787583,0.3600580727865211,0.5542978409658479,-0.6143210706258968,0.0,0.020496914500168772,0.9795030854998312,0.020709881316847423,0.0,1,0.0,0.9397610253702969,-0.062129664369058715,-3.0627774778859713,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:826,0.011027844527315,0.3600580727865211,0.5542978409658479,-0.6296799346196822,0.0,0.015358863993785388,0.9846411360062146,0.015478022965672678,0.0,1,0.0,0.9546274787487015,-0.04643408920898668,-3.0467953045413387,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:827,0.0276966914885212,0.3600580727865211,0.5542978409658479,-0.5996079304925125,0.0,0.030072004127169705,0.9699279958728303,0.03053343098886412,0.0,1,0.0,0.9124697784446375,-0.09160031358667968,-3.093013092160742,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:828,0.0057893340215414,0.3600580727865211,0.5542978409658479,-0.639130648872232,0.0,0.039522718379719546,0.9604772816202805,0.04032493930154477,0.0,1,0.0,0.886056253615147,-0.12097483872761515,-3.123447110092565,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:829,0.0011627631400221,0.3600580727865211,0.5542978409658479,-0.6474773724918977,0.0,0.008346723619665708,0.9916532763803343,0.00838174248725752,0.0,1,0.0,0.9751682608624829,-0.025145247630112045,-3.025250923250322,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:830,0.0181082414978776,0.3600580727865211,0.5542978409658479,-0.6169063020213209,0.0,0.030571070470576833,0.9694289295294232,0.03104810298424553,0.0,1,0.0,0.9110619976079027,-0.09314432958343916,-3.0946053891117478,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:831,0.0082902018583798,0.3600580727865211,0.5542978409658479,-0.6346188726176454,0.0,0.017712570596324473,0.9822874294036755,0.017871305307961632,0.0,1,0.0,0.9477979462751828,-0.05361393628452407,-3.054095878676648,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:832,0.0288182389232248,0.3600580727865211,0.5542978409658479,-0.5975845644394365,0.0,0.03703430817820885,0.9629656918217911,0.037737483787339356,0.0,1,0.0,0.8929609106507376,-0.1132124721311898,-3.1153757762000565,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:833,0.0225935487577767,0.3600580727865211,0.5542978409658479,-0.6088144298753216,0.0,0.011229865435885111,0.9887701345641149,0.011293386338799463,0.0,1,0.0,0.9666873269051759,-0.03388017924354662,-3.034072212554144,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:834,0.0017760367023111,0.3600580727865211,0.5542978409658479,-0.6463709753224258,0.0,0.037556545447104184,0.9624434545528958,0.03827995267221053,0.0,1,0.0,0.891508881953431,-0.114839878797073,-3.117066229102628,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:835,0.00712448662328,0.3600580727865211,0.5542978409658479,-0.6367219211033991,0.0,0.009649054219026731,0.9903509457809733,0.009695897885197969,0.0,1,0.0,0.9713312615249046,-0.029087713850455187,-3.02922918656356,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:836,0.0121388998945302,0.3600580727865211,0.5542978409658479,-0.6276754971402231,0.0,0.009046423963176009,0.990953576036824,0.009087581231483146,0.0,1,0.0,0.9731055109506135,-0.027262763877029545,-3.0273870163572743,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:837,0.0549732307827224,0.3600580727865211,0.5542978409658479,-0.5503987557883993,0.0,0.07727674135182383,0.9227232586481762,0.0804259067160546,0.0,1,0.0,0.7856233956096471,-0.24127774182313497,-3.2512456590239838,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:838,0.0319850293592138,0.3600580727865211,0.5542978409658479,-0.5918714077176442,0.0,0.041472651929244986,0.958527348070755,0.04235717431560592,0.0,1,0.0,0.8806706638066941,-0.12707154381215882,-3.129801142975624,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:839,0.030901340244558,0.3600580727865211,0.5542978409658479,-0.5938264741721112,0.0,0.0019550664544669694,0.998044933545533,0.0019569700718971763,0.0,1,0.0,0.9941462699792394,-0.005870930254869379,-3.005876678639079,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:840,0.0339446842621818,0.3600580727865211,0.5542978409658479,-0.5883360251883648,0.0,0.005490448983746399,0.9945095510162536,0.005505566841660032,0.0,1,0.0,0.9836189325196333,-0.016516720635395145,-3.0165622711990943,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:841,0.0224372908584943,0.3600580727865211,0.5542978409658479,-0.6090963322890315,0.0,0.020760307100666675,0.9792396928993333,0.020978821784478744,0.0,1,0.0,0.9390031118478035,-0.06293648577744478,-3.063601293472441,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:842,0.0194875917663018,0.3600580727865211,0.5542978409658479,-0.6144178379385081,0.0,0.005321505649476643,0.9946784943505234,0.005335705240721044,0.0,1,0.0,0.9841202975159109,-0.0160071358291625,-3.0160499166148593,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:843,0.0300876798121545,0.3600580727865211,0.5542978409658479,-0.595294386136166,0.0,0.019123451802342095,0.9808765481976579,0.019308659956525715,0.0,1,0.0,0.9437197798717882,-0.057926000259502765,-3.0584888539902817,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:844,0.0262518104286244,0.3600580727865211,0.5542978409658479,-0.602214617643556,0.0,0.006920231507389962,0.99307976849261,0.006944277285358595,0.0,1,0.0,0.9793826527451048,-0.020832851995444816,-3.020905354342264,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:845,0.0155590064319529,0.3600580727865211,0.5542978409658479,-0.6215053368317086,0.0,0.019290719188152616,0.9807092808118474,0.01947920297537997,0.0,1,0.0,0.9432370689028802,-0.05843762931954325,-3.0590105023966014,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:846,0.0111892716180255,0.3600580727865211,0.5542978409658479,-0.6293887065491754,0.0,0.007883369717466837,0.9921166302825332,0.007914597679386993,0.0,1,0.0,0.9765358533129983,-0.02374381319708111,-3.0238380230197226,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:847,0.0027553881124582,0.3600580727865211,0.5542978409658479,-0.6446041428764603,0.0,0.015215436327284837,0.9847845636727152,0.015332368661150338,0.0,1,0.0,0.9550447067059447,-0.04599712629246126,-3.046351558004811,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:848,0.0199237761432697,0.3600580727865211,0.5542978409658479,-0.6136309245776193,0.0,0.030973218298841032,0.969026781701159,0.03146301865918665,0.0,1,0.0,0.9099286613939275,-0.09438907661682441,-3.0958896558170492,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:849,0.050128523559109,0.3600580727865211,0.5542978409658479,-0.5591390157453415,0.0,0.054491908832277725,0.9455080911677223,0.05603282278947723,0.0,1,0.0,0.8452705802902476,-0.16809848952107992,-3.1728972152067976,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:850,0.0261721664508781,0.3600580727865211,0.5542978409658479,-0.6023583020887407,0.0,0.04321928634339922,0.9567807136566008,0.0441810426686909,0.0,1,0.0,0.8758651406651439,-0.13254314890950403,-3.1355146970729253,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
